;2013;2014;2015;2016;2017;2018
user41776;;0.0;0.0;0.0;0.0;0.2358490566037736
user41777;;0.20181634712411706;0.3194888178913738;0.0;0.0;
user41778;;0.0;0.0;0.08525149190110827;;
user41779;;0.0;0.0;0.0;0.5602240896358543;0.5050505050505051
user41780;;0.2427184466019417;0.0;0.0;0.3194888178913738;0.0
user41781;0.09737098344693282;0.0;0.0;0.0;0.0;
user41782;1.6574585635359116;6.41025641025641;1.4925373134328357;0.0;4.545454545454546;0.0
user41783;;0.4587155963302753;0.0;0.7380073800738007;0.0;0.6507592190889371
user41784;0.4716981132075472;1.327433628318584;0.9132420091324199;0.8368200836820083;0.33003300330033003;0.0
user41785;0.0;0.6097560975609756;0.0;0.0;0.0;1.49812734082397
user41786;0.0;0.0;0.3663003663003663;0.4444444444444444;0.2680965147453083;0.0
user41787;;0.2881844380403458;0.0;0.0;;
user41788;;0.0;0.0;0.26666666666666666;0.4134672179562906;0.0
user41789;0.0;0.0;5.303030303030303;0.9433962264150944;0.0;
user41790;;0.0;0.2277904328018223;0.0;0.0;0.08389261744966442
user41791;0.0;0.0;0.0;0.0;2.702702702702702;
user41792;;0.0;0.3021148036253776;0.6896551724137931;0.0;2.702702702702702
user41793;0.5464480874316939;0.0;;;0.0;0.0
user41794;;0.0572737686139748;0.0;;;
user41795;;0.0;0.0;0.15552099533437014;0.0;0.08726003490401396
user41796;;0.0;0.0;0.0;0.0;2.380952380952381
user41797;;0.0;0.0;0.0;0.0;0.4784688995215311
user41798;0.08658008658008658;0.0;0.0;0.0;0.0;0.0
user41799;;0.0;0.04892367906066536;;;
user41800;;0.9966777408637874;0.0;0.0;0.5016722408026756;0.3192338387869114
user41801;0.3766478342749529;1.083032490974729;0.5376344086021506;1.2987012987012987;0.0;3.004291845493562
user41802;0.8695652173913043;0.0;1.03359173126615;2.666666666666667;1.282051282051282;1.4925373134328357
user41803;;0.9708737864077668;0.3883495145631068;;;
user41804;;0.33333333333333337;0.4166666666666667;0.0;0.0;0.0
user41805;;0.2475247524752475;;;;
user41806;;0.0;0.0;0.0;0.0;0.12738853503184713
user41807;;0.3436426116838488;0.5319148936170213;0.0;0.11757789535567313;0.022573363431151242
user41808;;0.0;0.0;0.0;0.2364066193853428;0.0
user41809;0.0;0.0;0.9345794392523364;0.0;0.0;0.0
user41810;0.15810276679841898;0.0;0.0;0.0;0.9345794392523364;0.0
user41811;;;0.0;0.2132196162046908;0.5434782608695652;0.5797101449275363
user41812;;0.0;0.0;0.0;0.0;0.33783783783783783
user41813;0.04798464491362764;0.0;0.0;4.081632653061225;0.0;0.0
user41814;;0.0;0.6435006435006435;0.5617977528089888;0.0;0.0
user41815;;0.0;0.0;0.16299918500407498;0.13271400132714;0.8352668213457077
user41816;;0.0;0.0;0.149812734082397;0.09555661729574773;0.0
user41817;;0.0;0.0;0.0;0.0;0.32310177705977383
user41818;;0.0;3.1963470319634704;3.8461538461538463;0.0;2.0
user41819;0.0;0.0;1.4084507042253522;0.0;0.0;0.0
user41820;;0.0;0.0;0.0;0.0999000999000999;0.09606147934678194
user41821;;0.0;0.0;1.2048192771084338;0.23059185242121444;0.33076074972436603
user41822;;0.0;0.0;0.0;0.0;0.1240694789081886
user41823;;0.08904719501335707;0.0;;;
user41824;0.0;;0.0;0.0;0.0;16.666666666666664
user41825;0.0;0.0;0.0;0.0;0.0;0.0744047619047619
user41826;;0.06447453255963895;;;;
user41827;;0.0;0.0;2.1818181818181817;3.873598369011213;1.4662756598240467
user41828;;0.0;0.0;0.0;0.08496176720475786;0.1440922190201729
user41829;0.0;1.25;0.4975124378109453;0.0;0.5882352941176471;1.2195121951219512
user41830;;1.96078431372549;0.0;0.0;;
user41831;;0.0;0.0;0.0;0.15479876160990713;0.0
user41832;11.009174311926609;9.821428571428571;14.441416893732967;14.893617021276595;15.807560137457044;27.11111111111111
user41833;;0.0;0.0;0.0;0.0;0.18484288354898334
user41834;;0.43859649122807015;0.0;0.4909983633387889;0.2557544757033248;0.0
user41835;;0.0;0.0;0.1443001443001443;0.3215434083601286;0.0
user41836;0.0;0.125;0.0;0.0;0.0;0.0
user41837;;0.0;0.0;0.0;0.0;0.16638935108153075
user41838;0.2620087336244541;0.0;0.0;0.0;0.0;
user41839;0.0;0.117096018735363;0.3676470588235294;0.0;0.0;0.0
user41840;;0.0;4.3478260869565215;1.7182130584192443;3.3942558746736298;2.0648967551622417
user41841;;0.0;0.0;0.14378145219266714;0.0;0.0
user41842;;0.0;0.0;0.0;0.0;0.3587443946188341
user41843;0.0;0.3875968992248062;0.0;0.0;0.9523809523809524;0.0
user41844;;0.0;0.0;0.0;0.08460236886632826;0.0
user41845;0.0;0.08424599831508002;0.0;0.0;0.0;50.0
user41846;;;1.4925373134328357;0.0;0.0;0.0
user41847;;0.0;0.0;0.14534883720930233;0.0;0.03588087549336204
user41848;;0.0;0.06281407035175879;0.0;0.0;0.0
user41849;0.0;0.0;0.6493506493506493;1.0309278350515465;4.761904761904762;0.0
user41850;0.0;2.2222222222222223;1.2987012987012987;0.2890173410404624;0.7905138339920948;2.9239766081871337
user41851;;0.0;0.0;0.0;0.0;0.13458950201884254
user41852;;;0.0;0.0;0.0;0.29411764705882354
user41853;;0.9090909090909092;0.0;0.0;0.3891050583657588;0.5410279531109108
user41854;;0.0;1.1904761904761905;0.0;0.0;0.0
user41855;;0.0;0.0;0.0;0.3976143141153081;0.39028620988725066
user41856;;0.0;0.2638522427440633;0.4545454545454545;0.41152263374485604;2.314814814814815
user41857;0.078003120124805;0.16393442622950818;0.0;0.0;0.0;
user41858;1.0540184453227932;0.4010695187165776;0.7722007722007722;6.521739130434782;0.0;3.4482758620689653
user41859;1.0638297872340423;0.7518796992481203;0.0;1.7241379310344829;0.0;0.0
user41860;;7.142857142857142;0.0;;;
user41861;;0.0;0.7380073800738007;0.0;0.0;0.0
user41862;;0.0;0.0;1.4962593516209477;1.2367491166077738;0.8735868448098663
user41863;0.0;0.0;0.0;0.0;0.0;0.0
user41864;;0.0;0.0;0.0;0.0;0.8595988538681949
user41865;0.0;0.12594458438287154;0.0;0.0;;
user41866;2.1739130434782608;0.7874015748031495;0.0;0.9933774834437088;1.1363636363636365;0.0
user41867;0.0;0.0;0.0;2.824858757062147;1.7241379310344829;0.0
user41868;;0.0;0.2352941176470588;0.0;0.0;0.0
user41869;;0.0;0.0;0.0;;0.1993024414549078
user41870;;0.0;0.0;0.0;0.7575757575757576;1.4184397163120568
user41871;0.0;0.0;3.191489361702128;0.0;0.0;0.0
user41872;;0.04940711462450593;0.0;0.0;0.0;0.0
user41873;;0.0;0.0;0.20822488287350335;0.1869158878504673;0.21186440677966098
user41874;;;0.0;0.0;1.020408163265306;
user41875;;1.2195121951219512;0.5847953216374269;0.6993006993006993;0.27472527472527475;1.2032085561497323
user41876;;;0.3412969283276451;0.2600780234070221;0.1105583195135434;0.08481764206955046
user41877;;;8.823529411764708;0.41841004184100417;0.0;0.0
user41878;0.7142857142857143;0.0;2.4390243902439024;0.0;3.4090909090909087;2.803738317757009
user41879;;0.0;0.0;0.0;0.2617801047120419;0.2566295979469632
user41880;;0.0;2.1582733812949644;0.5681818181818182;2.5;2.4390243902439024
user41881;;0.11607661056297155;0.7843137254901961;;;0.0
user41882;0.4405286343612335;0.6493506493506493;0.0;0.0;0.0;1.1494252873563218
user41883;;4.545454545454546;0.0;2.6490066225165565;2.368421052631579;5.333333333333334
user41884;;0.08741258741258741;0.0;0.0;;
user41885;0.0;0.0;0.0;0.8403361344537815;0.0;0.0
user41886;;0.0;0.0;0.0;0.0;0.14174344436569808
user41887;0.904977375565611;0.35714285714285715;0.0;0.0;0.5714285714285714;0.0
user41888;;0.0;1.3698630136986298;0.0;0.0;0.0
user41889;;0.0;0.0;0.2442002442002442;0.23228803716608595;0.21026072329688814
user41890;;1.2195121951219512;0.0;0.392156862745098;0.21645021645021645;0.0
user41891;;;0.0;0.0;0.4056795131845842;0.28933092224231466
user41892;;0.6578947368421052;;;;
user41893;;0.13937282229965156;0.0;0.0;;0.0
user41894;;0.0;3.0534351145038165;0.7194244604316548;0.0;0.0
user41895;;;0.0;0.0;1.3333333333333337;0.0
user41896;0.0;0.16863406408094433;0.0;0.0;0.0;0.0
user41897;0.0;12.5;0.0;0.0;0.0;0.0
user41898;;0.0;0.0;0.0;0.0;0.1724137931034483
user41899;;0.0;2.127659574468085;0.0;6.18374558303887;1.282051282051282
user41900;;0.0;0.0;0.2824858757062147;0.0;0.0
user41901;;0.3278688524590164;0.0;0.0;0.0;0.0
user41902;;0.12391573729863692;0.0;0.0;0.0;0.0
user41903;;0.4784688995215311;0.0;1.6483516483516485;0.7411067193675889;1.2605042016806722
user41904;0.5617977528089888;0.0;0.0;0.0;0.0;7.142857142857142
user41905;;;0.0;0.0;0.5208333333333333;0.0
user41906;0.0;0.3278688524590164;0.0;0.3623188405797101;0.0;
user41907;;0.0;0.0;0.3289473684210526;0.7874015748031495;0.0
user41908;;0.0;0.33003300330033003;0.5509641873278237;0.5208333333333333;1.8691588785046729
user41909;1.2269938650306749;0.0;0.0;0.0;0.5012531328320802;0.0
user41910;0.0;0.0;0.0;0.0;0.0;2.8169014084507045
user41911;;0.0;0.0;0.13908205841446453;0.4424778761061947;0.4166666666666667
user41912;0.0;0.0;0.0;0.0;0.9803921568627452;0.0
user41913;;;;0.0;0.20920502092050208;0.2074688796680498
user41914;;0.0;0.0;0.0;0.0;0.6993006993006993
user41915;0.14084507042253522;0.0;0.0;0.0;;
user41916;;0.0;0.99009900990099;0.0;;
user41917;;0.09803921568627452;0.0;;;
user41918;0.0;0.0;0.4464285714285714;0.0;0.9803921568627452;0.0
user41919;;;0.0;0.0;6.25;25.0
user41920;0.0;0.0;6.321839080459771;1.2658227848101269;2.564102564102564;10.0
user41921;;0.0;0.2044989775051125;0.1983143282102132;0.0;0.0
user41922;;0.0;0.0;0.0;0.14641288433382138;0.398406374501992
user41923;;0.0;0.0;0.1915708812260536;0.3504672897196261;0.9009009009009008
user41924;;0.0;0.0;0.9615384615384616;0.0;0.0
user41925;;0.0;0.0;1.7543859649122806;0.4291845493562232;1.3043478260869563
user41926;0.08726003490401396;0.0;0.0;0.0;0.0;0.0
user41927;;3.571428571428571;0.0;;0.0;
user41928;0.0;0.16339869281045752;0.0;;;
user41929;1.1494252873563218;0.78125;0.7923930269413629;0.0;10.294117647058822;0.0
user41930;;0.0;0.0;0.0;0.02439619419370578;0.0
user41931;;0.0;;1.6666666666666667;0.0;
user41932;0.0;0.0;1.4925373134328357;0.0;0.0;0.0
user41933;0.0;9.523809523809524;16.666666666666664;40.0;27.27272727272727;25.0
user41934;0.2645502645502645;0.15885623510722796;0.0;0.0;0.0;0.0
user41935;;0.0;0.0;0.0;0.0;0.18148820326678766
user41936;;0.049333991119881605;;;;
user41937;;0.0;0.6944444444444444;0.0;0.0;0.0
user41938;;0.0;0.0;0.0;0.0;0.11904761904761905
user41939;;0.0;0.0;0.0;0.08347245409015025;0.0
user41940;;0.05296610169491525;0.6060606060606061;0.0;;
user41941;0.0;0.0;0.6802721088435374;0.4587155963302753;0.0;0.4807692307692308
user41942;;0.0;0.0;0.308641975308642;0.14184397163120568;0.0
user41943;;0.0;0.0;0.0;2.525252525252525;0.0
user41944;;0.0;0.0;0.0;0.0;0.0835421888053467
user41945;;0.09090909090909093;0.0;0.6060606060606061;0.0;0.0
user41946;0.0;3.7267080745341614;0.0;2.631578947368421;4.2105263157894735;8.695652173913043
user41947;0.0;0.0;0.22172949002217296;0.0;0.0;0.0
user41948;;0.0;0.0;0.2717391304347826;0.10471204188481677;0.6631299734748011
user41949;;0.0;0.0;0.0;0.09250693802035154;0.2633889376646181
user41950;;0.8;0.0;0.0;;
user41951;0.32552083333333337;0.8293838862559242;0.0;0.0;;0.0
user41952;;0.3355704697986577;0.0;0.0;0.20181634712411706;0.3424657534246575
user41953;;1.25;0.0;0.11148272017837237;0.1213960546282246;0.2202643171806168
user41954;;0.6230529595015576;0.0;0.8259212198221092;1.153846153846154;
user41955;;0.0;9.090909090909092;0.0;0.0;0.0
user41956;;0.0;0.0;0.0;0.0;1.3725490196078431
user41957;;0.2938295788442703;0.0;0.31767642387111417;0.30909386692695623;1.1934426229508197
user41958;;0.09182736455463728;0.1508295625942685;0.2515723270440252;0.0;0.0
user41959;;0.0;0.0;0.0;0.2557544757033248;0.21739130434782608
user41960;;0.0;0.0;1.851851851851852;0.0;
user41961;;0.0;0.0;0.2762430939226519;0.4441976679622433;0.7432270438743707
user41962;;0.6451612903225806;0.2028397565922921;0.0;0.0;0.0
user41963;;0.0;0.0;0.28653295128939826;0.0;0.0
user41964;;0.0;0.0;0.0;0.0;0.14204545454545456
user41965;;0.0;0.08291873963515754;0.0;;
user41966;0.0;0.20325203252032525;0.0;0.0;0.0;0.0
user41967;0.12077294685990338;0.2645502645502645;0.0;0.0;0.37735849056603776;0.0
user41968;;0.0;0.0;0.08298755186721991;0.042140750105351885;0.0
user41969;;;0.0;0.0;0.0;0.3436426116838488
user41970;0.16339869281045752;0.0;0.0;0.0;0.9090909090909092;3.0303030303030303
user41971;;0.0;0.0;0.0;0.5899705014749262;0.0
user41972;;0.0;0.0;0.0;0.0;0.3289473684210526
user41973;;0.625;0.0;;;
user41974;;0.0;0.0;;0.14064697609001406;0.0
user41975;;0.0;0.2371541501976285;0.4504504504504505;0.0;1.6666666666666667
user41976;;0.0;0.0;0.0;0.11675423234092235;0.2399040383846461
user41977;;;;1.8867924528301887;;
user41978;0.0;0.0;0.0;;0.0;25.0
user41979;;0.0;0.0;0.0;0.5018820577164366;0.7952286282306162
user41980;;0.0;0.0;1.11731843575419;;
user41981;;0.0;0.0;0.0;0.0;0.13783597518952445
user41982;0.0;0.0;1.851851851851852;1.0309278350515465;0.3937007874015748;0.0
user41983;;0.0;0.0;0.0;1.0638297872340423;0.0
user41984;;0.0;0.0;0.0;0.12626262626262627;0.03819709702062643
user41985;;0.0;;0.0;0.0;0.53475935828877
user41986;;0.0;0.0;0.0;0.0;0.625
user41987;;0.0;0.0;0.0;0.3623188405797101;0.0
user41988;;0.0;0.0;0.0;0.0;2.702702702702702
user41989;2.9702970297029703;2.083333333333333;0.0;2.7777777777777777;0.0;100.0
user41990;0.15479876160990713;0.3717472118959108;0.0;0.0;0.0;0.0
user41991;;;0.0;0.24875621890547264;0.0;0.10073875083948958
user41992;;0.0;0.0;0.0;0.0;0.13395847287340926
user41993;4.700854700854701;2.7681660899653977;2.8125;0.0;0.0;0.0
user41994;;0.0;0.0;0.0;0.0;0.28653295128939826
user41995;;0.0;0.0;0.0;0.0;0.09041591320072333
user41996;;0.0;0.0;0.0;0.1644736842105263;0.6153846153846154
user41997;;0.0;;0.0;0.4750593824228029;0.4728132387706856
user41998;;0.0;0.0;0.0;0.3058103975535168;0.0
user41999;;0.0;0.0;0.0;0.13404825737265416;0.390625
user42000;;0.0;0.0;0.9708737864077668;0.0;
user42001;;0.0;0.0;0.4780876494023904;0.0;0.33783783783783783
user42002;0.0;0.0;0.2906976744186047;0.0;;
user42003;0.9433962264150944;6.185567010309278;0.0;0.0;0.0;0.0
user42004;0.0;0.0;0.7936507936507936;0.41152263374485604;0.0;
user42005;0.0;0.0;3.8461538461538463;;;
user42006;0.7633587786259541;1.6949152542372878;0.7352941176470588;0.0;2.564102564102564;0.0
user42007;;0.0;0.0;0.0;0.0;0.5899705014749262
user42008;;0.0;0.0;0.4310344827586207;0.35650623885918004;0.2976190476190476
user42009;0.1530221882172915;0.17605633802816906;0.0;;;
user42010;2.358490566037736;0.0;0.0;1.5151515151515151;;
user42011;;0.0;0.4807692307692308;;;
user42012;;0.0;0.0;0.0;1.2048192771084338;0.0
user42013;0.0;0.0;3.296703296703297;0.0;0.0;1.9230769230769231
user42014;;0.9708737864077668;0.0;0.0;0.10917030567685587;0.1736111111111111
user42015;;0.0;0.0;0.0;0.4889975550122249;0.6619144602851323
user42016;11.111111111111109;0.0;0.0;0.0;0.0;0.0
user42017;0.0;0.6896551724137931;0.0;;;
user42018;0.4464285714285714;0.0;0.29940119760479045;0.9259259259259258;0.0;
user42019;;0.0;0.0;0.28530670470756064;1.0752688172043012;
user42020;;;0.23752969121140144;;;0.0
user42021;;0.0;0.0;0.3508771929824561;0.15174506828528073;0.2290426019239579
user42022;;0.0;0.0;0.3616636528028933;0.0;0.0
user42023;;0.0;0.0;0.2717391304347826;0.0;0.0
user42024;;0.0;0.0;0.0;0.4379562043795621;0.1620745542949757
user42025;0.3401360544217687;0.5181347150259068;0.0;0.0;0.0;1.3574660633484164
user42026;;0.0;0.0;0.0;0.0;0.1466275659824047
user42027;0.0;0.8403361344537815;1.020408163265306;0.0;0.0;0.0
user42028;0.0;1.351351351351351;0.0;0.0;0.0;0.0
user42029;;0.8849557522123894;0.0;0.0;0.0;0.2331002331002331
user42030;;0.0;0.0;0.0;2.752293577981652;11.111111111111109
user42031;;1.9230769230769231;0.0;0.0;;
user42032;;0.0;0.0;0.2949852507374631;0.0;0.0
user42033;;0.0;0.38167938931297707;0.0;;
user42034;0.10706638115631692;0.0;0.0;;;
user42035;;0.0;0.1394700139470014;0.0;0.0;0.3886324993927617
user42036;0.0;1.3698630136986298;1.32890365448505;0.3067484662576687;0.7936507936507936;0.6211180124223602
user42037;;0.0;0.12135922330097085;0.5979073243647235;0.1865671641791045;0.5617977528089888
user42038;;0.0;0.7117437722419928;0.08650519031141869;0.6097560975609756;0.0
user42039;;0.21231422505307854;0.5291005291005291;;;
user42040;0.0;0.0;0.0;0.0;20.0;0.0
user42041;0.0;0.0;0.0;0.0;4.166666666666666;0.0
user42042;;0.0;0.0;0.4366812227074235;0.0;
user42043;;0.2469135802469136;0.0;0.0;0.17421602787456447;0.0
user42044;;18.181818181818183;10.526315789473683;7.6923076923076925;11.940298507462686;5.5555555555555545
user42045;;1.25;0.0;0.0;0.0;0.0
user42046;;0.2331002331002331;0.0;0.0;0.0;0.0
user42047;;0.0;0.0;0.0;0.37735849056603776;0.2304147465437788
user42048;;1.2658227848101269;0.0;0.0;0.0;0.0
user42049;;0.0;0.0;0.17825311942959002;0.08665511265164644;0.0
user42050;;0.0;0.0;0.0;0.18083182640144665;0.5586592178770949
user42051;;;0.0;0.09025270758122744;0.0;0.0
user42052;;;50.0;0.0;0.0;
user42053;;0.0;0.0;1.2658227848101269;0.0;0.0
user42054;0.0;0.0;0.0;0.9090909090909092;0.7692307692307693;3.92156862745098
user42055;0.060350030175015085;0.0;;0.0;0.0;0.0
user42056;0.0;0.0;0.8;0.0;0.0;0.0
user42057;;0.0;0.0;0.0;0.19474196689386564;0.1219016659894352
user42058;;0.0;0.0;0.0;0.0;9.090909090909092
user42059;0.0;0.21175224986765487;0.0;0.0;0.0;0.0
user42060;;0.0;0.0;0.7389162561576355;0.2985074626865672;0.0
user42061;;0.0;0.0;0.0;0.19607843137254904;0.0
user42062;;3.571428571428571;0.0;0.0;0.7518796992481203;0.5555555555555556
user42063;0.0;0.0;0.0;0.0;0.0;
user42064;0.0;1.25;0.0;0.0;1.7857142857142856;0.0
user42065;;0.1310615989515072;0.0;0.0;;0.0
user42066;0.0;0.6747638326585695;0.0;0.0;0.0;8.0
user42067;0.12642225031605564;0.6451612903225806;0.4282655246252677;1.1904761904761905;0.0;0.0
user42068;;1.0554089709762533;0.3311258278145696;1.3368983957219251;1.4740368509212731;1.6645326504481437
user42069;;0.0;0.2645502645502645;;;0.0
user42070;;0.0;0.5263157894736842;0.3802281368821293;0.10787486515641856;0.28169014084507044
user42071;;0.0;0.052854122621564484;0.0;3.8461538461538463;0.0
user42072;;0.0;1.020408163265306;0.17301038062283738;0.0;0.0
user42073;0.0;0.0;9.090909090909092;0.0;0.6024096385542169;0.0
user42074;;0.0;0.9433962264150944;0.0;;
user42075;;0.0;0.0;0.33333333333333337;0.0;0.0
user42076;;1.0309278350515465;0.0;0.0;0.0;0.0
user42077;;0.0;0.0700280112044818;0.10395010395010396;0.0;1.7964071856287425
user42078;;0.0;1.5625;0.0;0.0;0.0
user42079;;0.5235602094240838;0.0;0.0;0.08944543828264759;0.08833922261484099
user42080;3.7037037037037033;0.0;5.590062111801243;5.70342205323194;4.25531914893617;
user42081;0.4830917874396135;0.0;0.0;0.0;0.0;
user42082;;;0.0;1.1764705882352942;0.0;0.0
user42083;0.0;0.0;32.35294117647059;53.57142857142857;66.66666666666666;0.0
user42084;;0.0;0.0;0.0;0.0;0.4395604395604396
user42085;;0.3205128205128205;0.0;0.0;0.0;2.083333333333333
user42086;;0.0;0.0;0.0;;0.09380863039399624
user42087;;0.0;0.1037344398340249;0.0;0.0;
user42088;0.06443298969072164;0.0;0.0;0.0;0.0;
user42089;;2.247191011235955;0.0;0.2797202797202797;0.04775549188156638;0.0681663258350375
user42090;;0.0;0.0;0.31746031746031744;0.631911532385466;0.2540220152413209
user42091;;0.1892744479495268;0.1251564455569462;0.6944444444444444;0.0;0.0
user42092;;0.0;2.272727272727273;1.593625498007968;1.532567049808429;10.648148148148149
user42093;;0.0;0.0;0.0;0.0;0.18214936247723126
user42094;;1.351351351351351;0.0;0.516795865633075;0.10869565217391304;1.1467889908256879
user42095;;0.9174311926605504;0.0;0.0;0.6200177147918512;0.5597014925373134
user42096;;0.0;0.0;0.11587485515643105;0.0;0.6578947368421052
user42097;;0.0;0.0;0.0;0.14388489208633093;0.21629416005767846
user42098;0.0;0.929368029739777;0.3289473684210526;0.0;0.0;0.0
user42099;;0.0;0.0;0.0;;0.5524861878453038
user42100;;0.044326241134751775;0.0;0.0;;
user42101;0.0;0.0;0.0;0.0;0.0;1.7241379310344829
user42102;;0.0;0.1483679525222552;0.0;0.0;0.0
user42103;;0.11757789535567313;0.13333333333333333;0.05952380952380953;0.20253164556962028;0.2086230876216968
user42104;;0.9836065573770492;0.0;0.0;0.0;0.0
user42105;0.0;0.0;0.8695652173913043;1.0752688172043012;1.4084507042253522;1.25
user42106;0.0;0.0;0.0;0.0;6.0606060606060606;0.0
user42107;0.0;0.0;0.0;0.0;0.0;0.0
user42108;1.4347202295552368;1.7241379310344829;1.5384615384615383;2.564102564102564;0.8547008547008548;10.256410256410255
user42109;0.0;0.7751937984496124;0.43478260869565216;0.3012048192771085;0.2557544757033248;0.3891050583657588
user42110;;0.0;0.0;0.0;0.0;0.5256241787122208
user42111;0.4322766570605188;0.0;1.1904761904761905;0.0;0.0;0.0
user42112;;0.0;0.0;1.1214953271028036;1.507537688442211;1.9417475728155336
user42113;0.0;0.0;0.0;0.6896551724137931;0.0;4.529616724738676
user42114;;0.0;0.5952380952380952;0.0;0.0;0.11139992573338284
user42115;;0.0;0.7042253521126761;0.5194805194805194;0.0;1.858736059479554
user42116;0.0;0.7017543859649122;0.0;0.0;0.0;0.0
user42117;0.23121387283237;0.0;0.0;0.0;0.0;
user42118;;0.0;0.13869625520110954;0.3521126760563381;0.0;0.0
user42119;;0.20833333333333331;0.0;0.0;0.8032128514056224;0.4195804195804196
user42120;;0.0;1.020408163265306;0.0;0.0;
user42121;0.2690582959641256;0.08756567425569177;0.0;0.0;0.0;
user42122;;0.0;0.0;0.0;0.5218525766470972;0.0
user42123;;0.0;0.0;0.0;0.05288207297726071;0.0
user42124;0.0;0.0;0.0;;33.33333333333333;0.0
user42125;0.0;0.0;3.278688524590164;1.5625;0.0;
user42126;0.0;1.10803324099723;0.41841004184100417;2.666666666666667;7.142857142857142;
user42127;0.0;0.45662100456620996;0.0;0.0;0.0;0.0
user42128;;0.13157894736842105;0.0;0.0;0.0;
user42129;;0.0;0.0;0.0;0.2838221381267739;0.13404825737265416
user42130;;0.0;0.0;0.05455537370430987;0.0;0.0
user42131;;0.0;0.0;0.0;0.0;0.4
user42132;;;0.0;0.13531799729364005;0.10706638115631692;0.0
user42133;;;0.0;0.0;0.3623188405797101;0.0
user42134;;0.8547008547008548;0.22935779816513766;0.10989010989010987;0.0;0.0
user42135;1.083032490974729;0.0;0.0;0.7299270072992701;1.0416666666666663;0.0
user42136;;0.0;0.0;0.0630119722747322;0.0;0.0
user42137;0.0;0.0;0.0;0.0;0.0;2.272727272727273
user42138;1.0869565217391304;1.6949152542372878;0.0;0.0;0.0;25.0
user42139;;0.0;;1.3698630136986298;0.0;0.0
user42140;0.0;0.11013215859030838;0.3484320557491289;;0.0;
user42141;1.3698630136986298;1.7937219730941705;0.7575757575757576;1.8691588785046729;0.0;0.0
user42142;;0.0;0.0;0.0;0.09363295880149812;0.0
user42143;;0.0;0.0;0.0;0.13054830287206268;0.5328596802841918
user42144;;;;0.0;0.0;8.695652173913043
user42145;;0.0;0.0;0.12330456226880394;0.0;0.11021307861866277
user42146;;0.0;0.0;0.07485029940119761;0.0;0.0
user42147;0.0;0.0;0.0;0.0;2.5974025974025974;0.0
user42148;;0.0;0.0;0.199203187250996;0.5780346820809248;0.0
user42149;;0.0;0.0;0.0;0.2380952380952381;0.0
user42150;0.8403361344537815;0.3460207612456748;0.0;1.574803149606299;0.9009009009009008;0.7633587786259541
user42151;;0.0;0.0;0.0;0.6872852233676976;0.6172839506172839
user42152;;1.7857142857142856;;;;
user42153;1.1111111111111112;0.0;0.0;0.0;;
user42154;;0.0;0.1485884101040119;;;
user42155;0.2544529262086514;0.0;0.4878048780487805;0.0;0.0;3.8461538461538463
user42156;;0.0;0.3521126760563381;0.0;0.0;0.0942507068803016
user42157;;0.0;0.0;0.0;0.18867924528301888;1.5625
user42158;;0.0;0.36101083032490977;0.6024096385542169;0.0;0.0
user42159;;0.0;0.15360983102918588;0.1998001998001998;0.4464285714285714;
user42160;0.7425742574257426;0.0;0.0;;0.0;2.0
user42161;;;1.3888888888888888;0.0;1.0416666666666663;0.0
user42162;;0.0;0.0;1.1019283746556474;0.6024096385542169;0.0
user42163;0.14124293785310735;0.3710575139146568;0.0;;;
user42164;0.0;0.0;0.0;1.2658227848101269;0.0;0.5747126436781609
user42165;;0.0;0.2290950744558992;0.0;0.0;0.0
user42166;;0.0;;;0.0;0.11013215859030838
user42167;;;0.0;0.4149377593360996;0.0;0.0
user42168;;;0.0;3.149606299212598;3.212851405622489;1.2987012987012987
user42169;0.0;2.4390243902439024;2.2222222222222223;0.4672897196261682;0.0;1.282051282051282
user42170;;0.0;2.272727272727273;2.898550724637681;1.5463917525773196;3.191489361702128
user42171;;0.0;0.0;0.0;0.7547169811320755;0.0
user42172;;0.4158004158004158;100.0;;;
user42173;;0.0;0.0;0.31746031746031744;0.08583690987124462;0.13029315960912052
user42174;0.0;0.0;0.0;0.0;0.0;3.571428571428571
user42175;;0.0;0.0;0.0;0.3184713375796179;0.43604651162790703
user42176;0.08904719501335707;0.2544529262086514;0.0;;;20.0
user42177;0.7142857142857143;0.2958579881656805;0.0;0.0;0.0;0.0
user42178;;0.07401924500370095;0.0;;;0.0
user42179;;0.0;0.0;;1.1494252873563218;0.0
user42180;0.0;0.0;17.24137931034483;0.0;0.0;0.0
user42181;;0.0;0.0;0.0;0.0;0.3105590062111801
user42182;;0.0;0.061087354917532075;0.0;0.0;
user42183;;0.0;0.0;0.11737089201877934;0.0;0.0
user42184;;0.08826125330979699;0.0;;;
user42185;;0.0;0.0;0.12165450121654503;0.1006036217303823;0.2564102564102564
user42186;;;0.0;0.3048780487804878;0.0;0.7874015748031495
user42187;;0.0;2.898550724637681;3.96039603960396;11.764705882352938;2.702702702702702
user42188;;0.0;0.0;0.0;0.0;0.0
user42189;0.0;0.0;3.5830618892508146;3.6269430051813463;5.284552845528456;6.896551724137932
user42190;;0.0;0.4291845493562232;0.2320185614849188;0.0;0.0
user42191;0.6535947712418301;0.0;0.0;0.0;0.0;0.0
user42192;0.0;0.0;0.0;0.0;0.0;2.1739130434782608
user42193;;0.0;0.0;0.0;0.27472527472527475;0.08865248226950355
